Ngày,Đài,G.8,G.7,G.6,G.5,G.4,G.3,G.2,G.1,ĐB
15/08/2018,Đồng Nai,95,209,974949831708,3158,13000467136465798452724451662192080,7549760546,41587,52002,633314
16/08/2018,An Giang,00,283,598991923301,9744,83018485621712063828857861448443360,3454880641,81786,62416,622774
16/08/2018,Bình Thuận,45,602,154976465169,6014,60194553497954795262388573852196100,2099781531,71436,38377,498836
16/08/2018,Tây Ninh,63,236,740437794801,5689,48462999462651664506971084205974226,6837413468,91042,35318,974717
17/08/2018,Bình Dương,30,298,782623074211,7429,64145354416668620764709724512387910,0391410589,35130,88774,945075
17/08/2018,Trà Vinh,24,882,435937026401,8916,55651039295148787087072073092804935,5285526468,64595,45359,994356
17/08/2018,Vĩnh Long,70,676,665394450762,8251,58262372060223229875007275492390462,1699620608,27515,44576,619953
18/08/2018,Bình Phước,93,578,542727871133,9115,76056782253858416800654392153847370,1340331417,95779,97892,221480
18/08/2018,Hậu Giang,53,402,632756782636,9100,40204764935449009390519536537304381,3275869567,00268,90903,352041
18/08/2018,Hồ Chí Minh,90,647,048358884162,7981,77635088374587170829009827831558652,7923166628,54166,57438,179744
18/08/2018,Long An,08,345,749107042853,2206,97217781694307453155070767698150246,8000468367,64701,77723,747089
19/08/2018,Kiên Giang,61,300,409785640851,6916,20813094233775089825952212720770916,7434021568,11369,42206,400908
19/08/2018,Tiền Giang,54,979,927160341343,4395,87981253088350873568040776080413285,6100319050,57468,98306,451913
19/08/2018,Đà Lạt,44,200,232492804426,4381,01696021271829664250130653648490955,8747421391,28216,98011,328412
20/08/2018,Cà Mau,36,767,569920619586,7033,30329209638037480577780017916351043,9924379230,18318,44226,484021
20/08/2018,Hồ Chí Minh,37,891,046477252520,8127,21891411685223773704466415650887620,2432847366,09166,02262,077010
20/08/2018,Đồng Tháp,95,123,838501563754,1933,15358869979448641296591281131108539,2716282620,44329,78998,374123
21/08/2018,Bạc Liêu,19,845,412667673255,0552,45922618195519926340185607654399330,4167859335,55427,79182,032126
21/08/2018,Bến Tre,92,641,062837417381,6784,52027966322009574618826859002072546,3204346778,03134,55326,989635
21/08/2018,Vũng Tàu,32,004,819130094201,7919,11090335206574193009608236810338435,1885358590,31038,32055,487750
22/08/2018,Cần Thơ,96,910,396815355531,6842,94024199904981815332221652600995020,1434209365,17778,62283,254201
22/08/2018,Sóc Trăng,25,483,262189931384,6418,00255692914309375106637059190842539,7780507888,26860,92037,265399
22/08/2018,Đồng Nai,92,009,569459728864,8225,59919636772568339311143991927305564,1574345712,23098,20693,582584
23/08/2018,An Giang,54,603,465346068167,0871,10590524637865671199064755121822172,0528428547,97995,58398,312238
23/08/2018,Bình Thuận,24,552,961187935832,2530,80022449761738300106425052080776134,5650435512,23928,18220,820274
23/08/2018,Tây Ninh,60,732,314473997808,1610,17865014516636335265857031259674133,3610205394,21565,46370,939863
24/08/2018,Bình Dương,52,709,151321021825,8443,05629595820239402524174234089437578,7493922795,37364,69121,594837
24/08/2018,Trà Vinh,53,191,795007918947,7400,74544245817555883059211829858607310,2651612434,33781,89011,562660
24/08/2018,Vĩnh Long,95,392,255371191249,4808,69190254696534293640117274211133529,8901951310,08936,73851,020057
25/08/2018,Bình Phước,80,689,522671935423,1694,25262652192296237872407801434604577,0798619679,24632,82379,020632
25/08/2018,Hậu Giang,75,489,276739634387,6852,20676021526912538721140624792525720,4154207046,50334,26037,382684
25/08/2018,Hồ Chí Minh,52,423,262540315240,7885,91441509844077935623999270282386083,9471049008,18177,77960,176686
25/08/2018,Long An,07,369,299665262646,0279,41084395748875556876397229222104479,6456766442,64910,16067,841926
26/08/2018,Kiên Giang,38,860,328058532187,6955,27747566359478335590750779882280561,4034892032,06393,56338,075843
26/08/2018,Tiền Giang,83,063,954198415716,0227,79003050035579258978984393262458338,5856241668,00075,73779,599769
26/08/2018,Đà Lạt,72,136,568554043716,5792,22363257627842907045327189238797065,0719864514,61352,84714,224963
27/08/2018,Cà Mau,27,250,438271233582,3235,44175709632275655098110211130457010,5010035376,78623,88985,729738
27/08/2018,Hồ Chí Minh,76,668,957112290006,9170,00665053660012224783740628793857823,0362028710,56384,71154,420700
27/08/2018,Đồng Tháp,74,334,360595135670,1268,97276410348557563616425585677112562,9707010108,58913,87289,702212
28/08/2018,Bạc Liêu,05,819,527047780609,0301,95172780566462531253207590693819473,7670435433,14996,51212,351169
28/08/2018,Bến Tre,75,264,944826865654,9265,18928396339674193244517635774389166,1577062991,69944,91214,635933
28/08/2018,Vũng Tàu,49,165,300081822901,5458,48378499154557136202268878596268184,5062418039,01446,82430,820961
29/08/2018,Cần Thơ,36,125,774528954429,7399,94827551495196224888120008382583525,9586213162,53861,76575,547915
29/08/2018,Sóc Trăng,64,730,764556743534,2656,47564520256341760720342797705998490,7597120548,87735,85479,613443
29/08/2018,Đồng Nai,04,492,693830622991,5355,24954823701072209114860773498206990,5238454426,99127,10315,654465
30/08/2018,An Giang,92,129,764766055132,2258,61724358773908448454875090396867525,4380368216,78859,52693,562625
30/08/2018,Bình Thuận,23,037,942145057742,3899,11917624352955124560288275145295245,2803334549,50315,43845,624962
30/08/2018,Tây Ninh,70,430,883795349446,7428,81465216348048164475478476718212140,7652460854,25812,45431,311623
31/08/2018,Bình Dương,63,373,744725272680,9891,90778942304040435786098891403458543,8223528795,77787,46902,214535
31/08/2018,Trà Vinh,86,303,292734579931,6590,86675400624544938809862868674077621,4688003147,94738,47328,406276
31/08/2018,Vĩnh Long,99,730,169348735202,3358,78151764438078721488105494089082375,6664297752,72504,54306,912154
01/09/2018,Bình Phước,57,804,785103503003,8678,33230944401351111773475764527386978,8656152926,80069,69617,821118
01/09/2018,Hậu Giang,26,287,032728039219,7949,28463074108130514320179519825702456,9090404798,83236,84868,358272
01/09/2018,Hồ Chí Minh,86,781,482399335768,8550,11705909718518626029193690233374120,2553433613,67092,44797,172422
01/09/2018,Long An,68,004,737029965818,0999,66545693412229812364496235397741467,2740740676,09813,75133,042192
02/09/2018,Kiên Giang,95,133,539807232578,7184,69637757748776483546813005456987330,8981512164,47644,08519,870314
02/09/2018,Tiền Giang,20,838,414660099875,5770,55679862697441935159980841681232700,1169253753,76475,61079,159665
02/09/2018,Đà Lạt,99,237,925149133370,4045,91776857295929699716481042629520016,6539072881,72930,21479,105249
03/09/2018,Cà Mau,18,731,014266225646,9778,50210854907760895425429504861893541,8340784563,57953,83752,708817
03/09/2018,Hồ Chí Minh,52,340,700903236150,3735,13472726376239534955218822388093890,8889159075,69487,25481,997490
03/09/2018,Đồng Tháp,95,741,413328718232,9395,60281380039800346815040648305419663,1327764173,31534,05150,952057
04/09/2018,Bạc Liêu,83,502,295450691463,7157,94330032086419788265445372716813212,9346764572,03686,73736,273953
04/09/2018,Bến Tre,06,089,130683495024,3948,31464875028719937333920832973360222,2063237702,18799,92252,824517
04/09/2018,Vũng Tàu,00,454,741911960122,0008,73956125284103109206766637180291951,2719534765,18457,85635,112939
05/09/2018,Cần Thơ,88,064,301703699293,5013,32639756457366629562620418879196357,4387376446,05641,45670,453517
05/09/2018,Sóc Trăng,34,510,672826608431,6179,11445774628963921712245634722222023,9031437466,51173,94178,893618
05/09/2018,Đồng Nai,76,067,022679293707,9276,33372171525709251892275055048282872,4702544961,91022,52611,749651
06/09/2018,An Giang,58,706,577218811478,9835,35003318065450699249277242194038844,5160564867,70745,93792,885660
06/09/2018,Bình Thuận,81,518,297612658442,4024,01302992328979178908873693764755760,4959750068,24966,05364,765853
06/09/2018,Tây Ninh,68,441,156050031740,5395,59313367772707789346554564665118819,2379484022,79441,73290,863216
07/09/2018,Bình Dương,19,022,232779528955,6910,80001446629831058517935496491286886,2599306045,06801,00001,816525
07/09/2018,Trà Vinh,62,111,462573658070,0783,67101921282662730765294547534212499,9859198480,88271,96613,489358
07/09/2018,Vĩnh Long,30,620,535299055539,6736,84433764676128200631043224966663039,8913709402,47155,04489,122703
08/09/2018,Bình Phước,01,701,492882911801,9202,78283779842526662161251420492133966,3165712602,16163,65928,784953
08/09/2018,Hậu Giang,84,371,086246817447,2106,74962531903638268403586787670055936,2782076794,53150,74070,018012
08/09/2018,Hồ Chí Minh,00,063,116160834539,2941,12838706491900544672851348022407067,7327409354,77791,99397,945367
08/09/2018,Long An,70,476,457778390817,9080,13338328807905035355743739716270434,6470724480,25447,03492,727269
09/09/2018,Kiên Giang,90,058,503717084314,2530,29038310382693460865299998454996101,7730984276,51360,65421,308646
09/09/2018,Tiền Giang,22,507,445782104036,0101,80364819537208445396755134911599089,0883560400,93981,29519,136323
09/09/2018,Đà Lạt,88,647,251319386713,9959,67960938169939046591093741146783810,9868684424,57941,53907,629836
10/09/2018,Cà Mau,23,889,276743693170,7476,30002635850525074938829271791068890,6449153285,70305,47033,738139
10/09/2018,Hồ Chí Minh,09,772,764618978481,5996,26546811840524607945489660348508240,4811885862,40546,84245,883267
10/09/2018,Đồng Tháp,57,796,064428681710,9142,35941722296989925685699621835664407,7709736235,95313,08147,896123
11/09/2018,Bạc Liêu,57,213,260074819017,4568,10659284969567428438181641564985373,3956232128,17020,58987,264398
11/09/2018,Bến Tre,15,502,545404581844,2637,31234593590455946807195130208208473,0213385231,24599,01888,651987
11/09/2018,Vũng Tàu,01,411,291634127321,9549,89411855735719426447051516994955939,5167235569,83946,47902,404594
12/09/2018,Cần Thơ,97,871,026858999069,1470,87067710927893299036427836228202508,4117555835,56742,05703,462687
12/09/2018,Sóc Trăng,53,388,271720244603,9732,57622573640502380890450754267793046,0659530820,97186,87419,221569
12/09/2018,Đồng Nai,04,871,903292811272,3601,49726538610432799472244135396360629,5578270953,58744,24425,354894
13/09/2018,An Giang,88,177,994795736653,7073,93584904696782195224661397970668410,9977294662,28054,60225,778797
13/09/2018,Bình Thuận,36,092,616213411399,3819,80824343385850436619639803042742623,0434416742,26746,58147,449972
13/09/2018,Tây Ninh,26,148,303114595802,2710,01015324740940164818246646159906742,5315116152,66581,27647,234699
14/09/2018,Bình Dương,59,070,931351165292,6875,35506660246590100987484821349193366,1307533056,54144,23767,624212
14/09/2018,Trà Vinh,03,858,947081593465,0265,63891365082741576499001644820754500,5276234663,25276,32951,603052
14/09/2018,Vĩnh Long,35,443,419165400589,3689,77392931016407858357840135440836642,8757692175,50143,92163,142833
15/09/2018,Bình Phước,35,147,792928363936,5550,57809288036148165039002514448695232,2194315092,70346,19972,986373
15/09/2018,Hậu Giang,34,633,845028707887,9511,44689034227163783332423058634779604,6900767639,59373,19028,670398
15/09/2018,Hồ Chí Minh,21,468,635205105886,5768,61661668332247103178162112868719685,9286220738,40389,34403,796722
15/09/2018,Long An,03,676,644648015878,6152,15228438129037790679165594692743754,1865440094,03440,25973,449668
16/09/2018,Kiên Giang,68,781,949604686436,7874,39580256821510817290204597954440204,7391100062,59851,02565,019176
16/09/2018,Tiền Giang,08,341,876692368532,5707,17036479766972631933801477321070415,0690488890,37086,53018,832927
16/09/2018,Đà Lạt,38,058,331265564694,3302,12553417137713179723602161636853240,7401243106,55256,25229,884507
17/09/2018,Cà Mau,11,402,251667248886,8767,67970916159209001050528813729599972,3853837909,11760,77450,479517
17/09/2018,Hồ Chí Minh,39,892,041264632730,3202,49351126108282913145239021709370231,3785595329,83862,09552,581447
17/09/2018,Đồng Tháp,14,604,083997570270,7507,45720173946780742715756004796640699,2192532107,43048,56622,947679
18/09/2018,Bạc Liêu,46,721,026475902966,3010,26392878729047587873404812747795908,7272478927,89046,76193,919883
18/09/2018,Bến Tre,63,574,411487442939,7248,13538012839813505606816709694097134,6910681436,09611,05251,239740
18/09/2018,Vũng Tàu,75,755,987853737568,7734,91515067988488380608108439436318938,8139953207,87532,87387,777649
19/09/2018,Cần Thơ,80,095,281728957033,9848,90505573510503182188292624864495671,2486009191,83598,74309,867934
19/09/2018,Sóc Trăng,18,991,062737591987,1859,65776368919385381546966720286524640,3783645081,80755,44521,738231
19/09/2018,Đồng Nai,07,721,220970655560,8235,93166072262509885048697934639407052,7471673349,48267,78631,869077
20/09/2018,An Giang,59,915,146338306146,9225,87192532454012310631604412392965041,4917869140,77138,56991,757816
20/09/2018,Bình Thuận,99,922,454579418998,5765,75500824537357980148843155639372124,7403504728,95380,01196,207155
20/09/2018,Tây Ninh,60,913,365290996821,5481,24293465599971203529061131560689134,3730299287,02857,86704,263285
21/09/2018,Bình Dương,16,205,969400412590,3624,72802086928800374853205815764998507,6156418995,48144,73367,688313
21/09/2018,Trà Vinh,26,960,022658506574,5049,02859287072670587476312962056469361,5248167180,48214,08243,543794
21/09/2018,Vĩnh Long,17,531,536685801660,8399,82276682294176008007694538512880562,8141134572,10406,25911,277895
22/09/2018,Bình Phước,89,634,373737300816,0865,37323354256452386044596544769833445,3367422136,91450,25547,599369
22/09/2018,Hậu Giang,64,796,984799951871,1759,62620278777266453428040044671209436,2481472117,04245,30047,861942
22/09/2018,Hồ Chí Minh,03,828,435387239661,5538,84592834828730865026292926310632434,1497856926,68054,29017,693159
22/09/2018,Long An,27,138,016963375275,4917,03178654338098745255037226290972456,0602557739,92069,94289,002093
23/09/2018,Kiên Giang,59,375,616433405645,5867,93252343818963404661013244429247772,6476706129,02472,66168,784349
23/09/2018,Tiền Giang,27,853,070263121685,1243,49785324003305490718277678202816954,4358475794,90614,86893,103427
23/09/2018,Đà Lạt,78,917,362903952302,6471,51226096508432990307564034200481144,3935586016,29635,84440,889840
24/09/2018,Cà Mau,14,398,427286170194,2949,16634078559032429126507254067954030,0415360975,66768,34111,585249
24/09/2018,Hồ Chí Minh,00,987,147845956974,2029,57602596268208829806719861501859654,2075750517,12465,82549,555665
24/09/2018,Đồng Tháp,41,151,379023197753,2610,33081935449475495061741759272321482,2442269811,24578,35510,338146
25/09/2018,Bạc Liêu,79,221,359386348859,5091,27988863026430733229113179302591829,9639083151,26732,41622,346220
25/09/2018,Bến Tre,72,279,315763919108,2766,13434252739359864834279397522907497,1096599115,83253,95721,228614
25/09/2018,Vũng Tàu,18,703,028238346592,9031,42859665089374810115205605908944223,7060993513,46184,96700,233412
26/09/2018,Cần Thơ,27,291,532686980394,3323,44259453640521632098907380233197886,3107268974,01029,51529,724764
26/09/2018,Sóc Trăng,44,740,525321295848,9576,86083376516856433088358861889792703,8549810263,74488,78975,651191
26/09/2018,Đồng Nai,10,999,455148221925,3278,47381022375716146189512988406576671,7962003639,33233,60303,302200
27/09/2018,An Giang,09,853,333718028861,7623,20920153383554348050915661868747615,2356425906,75597,45699,492996
27/09/2018,Bình Thuận,79,400,686292147838,6183,73695567188149606645000290932844109,9337481024,48407,34723,906503
27/09/2018,Tây Ninh,48,169,841091619727,1855,45998092452340468722223004358656612,3435647970,11661,89786,321896
28/09/2018,Bình Dương,36,077,743914354170,7276,47460875089928795427646205385088618,6969345325,94241,50887,394472
28/09/2018,Trà Vinh,20,771,645164304063,5733,12221272841977205216071778253999306,5832354218,23778,81512,634573
